game_id,names,min_players,max_players,avg_time,year,avg_rating,geek_rating,num_votes,age,owned,designer,publisher,weight,expands,Category_1,Category_2,Category_3,Category_4,Mechanic_1,Mechanic_2,Mechanic_3,Mechanic_4,Mechanic_5
168,Empire Builder,2,6,180.0,1982,6.93696,6.39842,2777.0,12,4112,"Darwin Bromley, Bill Fawcett",Mayfair Games,2.6228,Nothing,Economic,Trains,Transportation,Transportation,Connections,Crayon Rail System,Movement Points,Network and Route Building,Pick-up and Deliver
169,En Garde,2,2,30.0,1993,6.48309,6.00751,1541.0,8,2021,Reiner Knizia,ABACUSSPIELE,1.4,Nothing,Card Game,Sports,Sports,Sports,Hand Management,Tug of War,Tug of War,Tug of War,Tug of War
170,Family Business,2,6,30.0,1982,6.07875,5.8819,3880.0,8,5773,David B. Bromley,ADC Blackfire Entertainment,1.3245,Nothing,Card Game,Mafia,Mafia,Mafia,Hand Management,Player Elimination,Take That,Take That,Take That
171,Chess,2,2,60.0,1475,7.10657,6.92895,26302.0,6,36155,(Uncredited),(Public Domain),3.7146,Nothing,Abstract Strategy,Abstract Strategy,Abstract Strategy,Abstract Strategy,Grid Movement,Pattern Movement,Square Grid,Static Capture,Static Capture
172,For Sale,3,6,30.0,1997,7.22113,7.10796,21841.0,10,26377,Stefan Dorra,Albi,1.2691,Nothing,Card Game,Economic,Economic,Economic,Auction/Bidding,Auction: Sealed Bid,Auction: Turn Order Until Pass,Hand Management,Selection Order Bid
173,Formula Dé,2,10,120.0,1991,6.98813,6.71416,7555.0,10,7829,"Laurent Lavaur, Eric Randall",Eurogames,1.9638,Nothing,Racing,Sports,Sports,Sports,Different Dice Movement,Grid Movement,Player Elimination,Push Your Luck,Race
175,What the Heck?,2,5,20.0,1988,6.49115,6.04822,1824.0,7,2886,Alex Randolph,AMIGO,1.1804,Nothing,Animals,Bluffing,Card Game,Card Game,Auction: Sealed Bid,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection
176,Give Me the Brain!,3,8,15.0,1996,5.85637,5.67222,2083.0,10,3498,James Ernest,Cheapass Games,1.2759,Nothing,Card Game,Zombies,Zombies,Zombies,Action Points,Auction/Bidding,Hand Management,Hand Management,Hand Management
177,Advanced Civilization,2,8,480.0,1991,8.02399,7.18305,3162.0,12,3479,"Lauren Banerd, Jim Eliason, Jeff Groteboer, Bruce Harper, Eric Hunter, Steven Padgett, Gary Rapanos, Michael Roos, Jennifer Schlickbernd, Jeff Suchard",The Avalon Hill Game Co,3.6617,Civilization,Ancient,Civilization,Economic,Expansion for Base-game,Area Movement,Commodity Speculation,Set Collection,Trading,Trading
181,Risk,2,6,120.0,1959,5.58222,5.45132,28246.0,10,43420,"Albert Lamorisse, Michael I. Levin",(Unknown),2.0902,Nothing,Territory Building,Wargame,Wargame,Wargame,Area Majority / Influence,Area Movement,Dice Rolling,Player Elimination,Set Collection
182,Hungry,2,4,30.0,1995,6.35894,5.77362,665.0,8,967,Reiner Knizia,Kanga Games,1.4222,Nothing,Card Game,Medieval,Medieval,Medieval,Hand Management,Set Collection,Team-Based Game,Team-Based Game,Team-Based Game
185,Devil Bunny Needs a Ham,2,5,30.0,1998,5.41096,5.4495,693.0,8,1269,James Ernest,Cheapass Games,1.1667,Nothing,Print & Play,Racing,Racing,Racing,Roll / Spin and Move,Roll / Spin and Move,Roll / Spin and Move,Roll / Spin and Move,Roll / Spin and Move
188,Go,2,2,180.0,-2200,7.63502,7.33598,14002.0,8,19132,(Uncredited),(Public Domain),3.9985,Nothing,Abstract Strategy,Abstract Strategy,Abstract Strategy,Abstract Strategy,Enclosure,Enclosure,Enclosure,Enclosure,Enclosure
189,Die Siedler von Nürnberg,3,4,90.0,1999,6.93953,6.05462,886.0,10,1683,Klaus Teuber,KOSMOS,2.7838,Nothing,Medieval,Negotiation,Negotiation,Negotiation,Dice Rolling,Hand Management,Memory,Trading,Trading
192,Nicht die Bohne!,3,6,45.0,1999,6.35325,5.85713,1002.0,10,1185,Horst-Rainer Rösner,AMIGO,1.3619,Nothing,Card Game,Card Game,Card Game,Card Game,Simultaneous Action Selection,Trading,Trading,Trading,Trading
193,Fill or Bust,2,10,30.0,1981,5.72635,5.54793,512.0,8,1051,(Uncredited),ABACUSSPIELE,1.1707,Nothing,Dice,Dice,Dice,Dice,Dice Rolling,Push Your Luck,Push Your Luck,Push Your Luck,Push Your Luck
194,Groo: The Game,2,4,45.0,1997,6.28184,5.76688,811.0,10,1103,"Sergio Aragonés, Ken Whitman",Archangel Studios,1.5,Nothing,Card Game,City Building,Comic Book / Strip,Fantasy,Dice Rolling,Take That,Take That,Take That,Take That
196,Kremlin,3,6,75.0,1986,6.9637,6.44143,2731.0,12,3882,Urs Hostettler,The Avalon Hill Game Co,2.8365,Nothing,Negotiation,Political,Political,Political,Voting,Voting,Voting,Voting,Voting
199,Manhattan,2,4,45.0,1994,6.72554,6.43066,4689.0,10,6218,Andreas Seyfarth,Hans im Glück,1.9235,Nothing,City Building,City Building,City Building,City Building,Area Majority / Influence,Hand Management,Hand Management,Hand Management,Hand Management
200,Entdecker,2,4,60.0,1996,6.46325,5.96725,1374.0,10,2253,Klaus Teuber,999 Games,2.2381,Nothing,Exploration,Exploration,Exploration,Exploration,Area Majority / Influence,Modular Board,Tile Placement,Tile Placement,Tile Placement
201,The Rose King,2,2,30.0,1992,6.80367,6.38036,2980.0,10,4736,Dirk Henn,999 Games,1.964,Nothing,Abstract Strategy,Medieval,Medieval,Medieval,Area Majority / Influence,Hand Management,Tile Placement,Tile Placement,Tile Placement
202,Targui,2,4,120.0,1988,6.37759,5.77268,692.0,12,1440,"Wil Dijkstra, Ben van Dijk",Jumbo,2.3793,Nothing,Wargame,Wargame,Wargame,Wargame,Modular Board,Player Elimination,Player Elimination,Player Elimination,Player Elimination
204,Stephenson's Rocket,2,4,60.0,1999,6.89112,6.39575,2505.0,12,3765,Reiner Knizia,999 Games,3.0653,Nothing,Trains,Trains,Trains,Trains,Area Majority / Influence,Chaining,Grid Movement,Hexagon Grid,Network and Route Building
214,Café International,2,4,60.0,1989,6.24874,5.96107,2400.0,10,3332,Rudi Hoffmann,AMIGO,1.6667,Nothing,Abstract Strategy,Abstract Strategy,Abstract Strategy,Abstract Strategy,Hand Management,Pattern Building,Tile Placement,Tile Placement,Tile Placement
215,Tichu,4,4,60.0,1991,7.58365,7.34434,12758.0,10,19199,Urs Hostettler,Fata Morgana Spiele,2.3393,Nothing,Card Game,Card Game,Card Game,Card Game,Betting and Bluffing,Hand Management,Ladder Climbing,Team-Based Game,Trick-taking
216,Atlanteon,2,2,30.0,1992,5.8034,5.58753,698.0,12,1374,Reiner Knizia,ABACUSSPIELE,2.0274,Nothing,Abstract Strategy,Napoleonic,Napoleonic,Napoleonic,Area Majority / Influence,Tile Placement,Tile Placement,Tile Placement,Tile Placement
217,A la carte,2,4,30.0,1989,6.47002,6.1464,2978.0,13,4004,Karl-Heinz Schmiel,Heidelberger Spieleverlag,1.308,Nothing,Action / Dexterity,Action / Dexterity,Action / Dexterity,Action / Dexterity,Action Points,Dice Rolling,Set Collection,Set Collection,Set Collection
220,High Society,3,5,30.0,1995,7.01369,6.77766,7775.0,10,10453,Reiner Knizia,Ravensburger Spieleverlag GmbH,1.5055,Nothing,Card Game,Card Game,Card Game,Card Game,Auction/Bidding,Auction: Turn Order Until Pass,Constrained Bidding,Constrained Bidding,Constrained Bidding
221,Ikusa,2,5,360.0,1986,7.0258,6.60714,4758.0,12,8015,Michael Gray,Milton Bradley,2.9461,Nothing,Civil War,Medieval,Territory Building,Wargame,Area Majority / Influence,Area Movement,Auction/Bidding,Dice Rolling,Multiple-Lot Auction
222,Space Beans,2,6,40.0,1999,6.08352,5.78639,1397.0,10,2334,Uwe Rosenberg,AMIGO,1.3898,Nothing,Card Game,Science Fiction,Science Fiction,Science Fiction,Card Drafting,Set Collection,Set Collection,Set Collection,Set Collection
223,Expedition,2,6,90.0,1996,6.83492,6.07173,1061.0,10,1306,Wolfgang Kramer,AMIGO,1.9756,Nothing,Exploration,Transportation,Travel,Travel,Network and Route Building,Point to Point Movement,Point to Point Movement,Point to Point Movement,Point to Point Movement
224,History of the World,3,6,270.0,1991,7.12224,6.67402,4297.0,12,5273,"Gary Dicken, Steve Kendall, Phil Kendall","Avalon Hill Games, Inc.",2.7766,Nothing,Ancient,Civilization,Medieval,Renaissance,Area Majority / Influence,Dice Rolling,Hand Management,Hand Management,Hand Management
225,Icehouse,3,5,20.0,1989,6.64792,5.81523,602.0,8,1306,"John Cooper, Andrew Looney",Crystal Caste,2.5957,Nothing,Abstract Strategy,Real-time,Real-time,Real-time,unknown,unknown,unknown,unknown,unknown
227,Knightmare Chess,2,2,60.0,1994,6.42847,5.92707,1316.0,10,2487,"Pierre Cléquin, Bruno Faidutti",Heidelberger Spieleverlag,2.5918,Chess,Abstract Strategy,Card Game,Expansion for Base-game,Expansion for Base-game,Grid Movement,Grid Movement,Grid Movement,Grid Movement,Grid Movement
228,Lunch Money,2,4,20.0,1996,5.62832,5.51677,2539.0,13,4219,"John Nephew, Charlie Wiedman",Atlas Games,1.5152,Nothing,Card Game,Fighting,Fighting,Fighting,Hand Management,Take That,Take That,Take That,Take That
229,King of the Elves,2,6,60.0,1999,6.217,5.83678,1270.0,10,2377,Alan R. Moon,999 Games,2.0168,Nothing,Card Game,Fantasy,Travel,Travel,Card Drafting,Hand Management,Point to Point Movement,Point to Point Movement,Point to Point Movement
230,Merchant of Venus,1,6,180.0,1988,7.15213,6.55734,2608.0,12,3209,Richard Hamblen,The Avalon Hill Game Co,2.8345,Nothing,Economic,Exploration,Science Fiction,Space Exploration,Commodity Speculation,Dice Rolling,Pick-up and Deliver,Point to Point Movement,Roll / Spin and Move
232,Serenissima,2,4,120.0,1996,6.8629,6.29223,2201.0,12,2986,"Dominique Ehrhard, Duccio Vitale",Descartes Editeur,3.0394,Nothing,Economic,Nautical,Renaissance,Renaissance,Pick-up and Deliver,Trading,Trading,Trading,Trading
234,Hannibal: Rome vs. Carthage,2,2,200.0,1996,7.80624,7.23993,4677.0,12,7135,Mark Simonitch,"Valley Games, Inc.",3.4415,Nothing,Ancient,Political,Wargame,Wargame,Area Majority / Influence,Campaign / Battle Card Driven,Dice Rolling,Point to Point Movement,Simulation
235,Blackbeard,1,4,240.0,1991,6.32023,5.87959,1365.0,12,2777,Richard H. Berg,The Avalon Hill Game Co,3.1899,Nothing,Adventure,Age of Reason,Nautical,Pirates,Dice Rolling,Hexagon Grid,Simulation,Variable Player Powers,Variable Player Powers
237,Wooden Ships & Iron Men,2,2,60.0,1974,7.03804,6.33246,1894.0,12,3873,S. Craig Taylor,The Avalon Hill Game Co,3.1224,Nothing,Age of Reason,American Indian Wars,American Revolutionary War,Napoleonic,Action Queue,Dice Rolling,Hexagon Grid,Hexagon Grid,Hexagon Grid
240,Britannia,3,5,300.0,1986,7.20854,6.72623,3950.0,12,5629,Lewis Pulsipher,The Avalon Hill Game Co,3.1689,Nothing,Ancient,Civilization,Medieval,Wargame,Area Movement,Dice Rolling,Stat Check Resolution,Turn Order: Stat-Based,Voting
242,Junta,2,7,240.0,1978,6.70046,6.38984,5244.0,16,8205,"Eric Goldberg, Ben Grossman, Steve Marsh (I), Steven Marsh (II), Vincent Tsao, Nikola Vrtis",Alderac Entertainment Group,2.8639,Nothing,Bluffing,Humor,Mafia,Negotiation,Area Movement,Dice Rolling,Hand Management,Simultaneous Action Selection,Trading
243,Advanced Squad Leader,2,2,480.0,1985,7.97291,7.12013,3384.0,14,5514,Don Greenwood,The Avalon Hill Game Co,4.7233,Nothing,Wargame,World War II,World War II,World War II,Critical Hits and Failures,Dice Rolling,Hexagon Grid,Line of Sight,Modular Board
244,Circus Maximus,2,8,120.0,1979,6.73314,6.10765,1538.0,12,2807,"Don Greenwood, Michael S. Matheny",The Avalon Hill Game Co,2.6503,Nothing,Ancient,Fighting,Racing,Racing,Action Points,Action Queue,Betting and Bluffing,Dice Rolling,Grid Movement
247,Gloria Picktoria,2,5,45.0,1996,6.36105,5.86458,1023.0,10,1941,"Mick Ado, Alan R. Moon",999 Games,1.4815,Nothing,Card Game,Card Game,Card Game,Card Game,Card Drafting,Set Collection,Set Collection,Set Collection,Set Collection
248,Blood Royale,3,5,240.0,1987,6.54361,5.79988,619.0,12,1143,"Derek Carver, Paul Cockburn",Games Workshop Ltd.,3.3231,Nothing,Medieval,Negotiation,Political,Territory Building,Pick-up and Deliver,Set Collection,Set Collection,Set Collection,Set Collection
249,Lifeboats,3,6,90.0,1993,6.58846,6.25563,3367.0,12,3577,Ronald Wettering,Argentum Verlag,1.7883,Nothing,Nautical,Negotiation,Party Game,Party Game,Player Elimination,Simultaneous Action Selection,Voting,Voting,Voting
254,Empires in Arms,2,7,12000.0,1983,7.54978,6.36729,1203.0,14,2054,"Greg Pinder, Harry Rowland",Australian Design Group,4.4129,Nothing,Economic,Napoleonic,Negotiation,Political,Area Movement,Dice Rolling,Secret Unit Deployment,Simulation,Variable Player Powers
256,Mississippi Queen,3,5,45.0,1997,6.35117,6.11056,3749.0,10,5464,Werner Hodel,Goldsieber Spiele,1.6919,Nothing,Nautical,Racing,Transportation,Transportation,Grid Movement,Modular Board,Pick-up and Deliver,Race,Race
257,Kill Doctor Lucky,3,8,45.0,1996,6.16207,5.99285,6297.0,12,10241,James Ernest,Cheapass Games,1.6472,Nothing,Humor,Murder/Mystery,Murder/Mystery,Murder/Mystery,Card Drafting,Hand Management,Point to Point Movement,Point to Point Movement,Point to Point Movement
258,Fluxx,2,6,30.0,1997,5.6785,5.56944,15146.0,8,25573,"Andrew Looney, Kristin Looney",Looney Labs,1.3863,Nothing,Card Game,Card Game,Card Game,Card Game,Hand Management,Set Collection,Set Collection,Set Collection,Set Collection
259,Atlantic Storm,2,6,60.0,1997,6.52633,5.76045,525.0,10,659,"Don Greenwood, Ben Knight",The Avalon Hill Game Co,2.0526,Nothing,Card Game,Nautical,Wargame,World War II,Trick-taking,Trick-taking,Trick-taking,Trick-taking,Trick-taking
264,Enemy in Sight,2,8,120.0,1988,6.21935,5.72833,644.0,10,1223,Neal Schlaffer,The Avalon Hill Game Co,1.7027,Nothing,American Revolutionary War,Card Game,Napoleonic,Nautical,Hand Management,Take That,Take That,Take That,Take That
265,Intrigue,3,5,45.0,1994,6.3694,6.04689,2503.0,14,3622,Stefan Dorra,AMIGO,1.9469,Nothing,Negotiation,Renaissance,Renaissance,Renaissance,Area Majority / Influence,Auction/Bidding,Bribery,Hand Management,Hand Management
267,Tycoon,2,4,90.0,1998,6.78501,5.90155,656.0,10,1009,"Wolfgang Kramer, Horst-Rainer Rösner",Jumbo,2.6456,Nothing,Economic,Economic,Economic,Economic,Area Majority / Influence,Point to Point Movement,Point to Point Movement,Point to Point Movement,Point to Point Movement
270,Svea Rike,2,5,120.0,1996,6.37603,5.71433,546.0,12,809,"Dan Glimne, Henrik Strandberg",Användbart Litet Företag,2.525,Nothing,Civilization,Economic,Economic,Economic,Area Majority / Influence,Card Drafting,End Game Bonuses,Events,Set Collection
277,Res Publica,3,5,60.0,1991,5.9329,5.65959,922.0,10,1703,Reiner Knizia,Queen Games,1.6951,Nothing,Card Game,Civilization,Civilization,Civilization,Set Collection,Trading,Trading,Trading,Trading
278,Catan Card Game,2,2,120.0,1996,6.7272,6.55767,12589.0,10,20846,Klaus Teuber,KOSMOS,2.4521,Nothing,Card Game,City Building,Territory Building,Territory Building,Card Drafting,Dice Rolling,Hand Management,Trading,Trading
279,The Very Clever Pipe Game,2,4,20.0,1996,6.21796,5.74685,811.0,10,1365,James Ernest,Cheapass Games,1.5875,Nothing,Abstract Strategy,Card Game,Card Game,Card Game,Tile Placement,Tile Placement,Tile Placement,Tile Placement,Tile Placement
283,Advanced Third Reich,2,6,2480.0,1992,6.85669,5.8985,714.0,12,1530,Bruce Harper,The Avalon Hill Game Co,4.521,Nothing,Wargame,World War II,World War II,World War II,Dice Rolling,Hexagon Grid,Simulation,Simulation,Simulation
286,Machiavelli,4,8,480.0,1977,7.10962,6.11403,1001.0,12,1979,"S. Craig Taylor, James B. Wood",The Avalon Hill Game Co,3.219,Nothing,Bluffing,Negotiation,Political,Renaissance,Area Movement,Player Elimination,Simultaneous Action Selection,Variable Player Powers,Variable Player Powers
287,Bazaar,2,6,45.0,1967,6.5121,6.03541,1622.0,8,2625,Sid Sackson,3M,2.036,Nothing,Abstract Strategy,Puzzle,Puzzle,Puzzle,Set Collection,Trading,Trading,Trading,Trading
290,Gold Digger,2,5,20.0,1990,5.74175,5.57151,664.0,7,1131,Reiner Knizia,Hans im Glück,1.1951,Nothing,American West,Card Game,Card Game,Card Game,Hand Management,Stock Holding,Stock Holding,Stock Holding,Stock Holding
293,Bamboleo,2,7,30.0,1996,6.36064,5.9124,1365.0,6,1368,Jacques Zeimet,Competo / Marektoy,1.2021,Nothing,Action / Dexterity,Party Game,Party Game,Party Game,Push Your Luck,Push Your Luck,Push Your Luck,Push Your Luck,Push Your Luck
296,Medieval Merchant,2,6,90.0,1998,6.73646,6.05329,1128.0,12,1549,Christwart Conrad,Goldsieber Spiele,3.0952,Nothing,Economic,Medieval,Medieval,Medieval,Area Majority / Influence,Network and Route Building,Network and Route Building,Network and Route Building,Network and Route Building
299,De Bellis Antiquitatis,2,6,60.0,1990,7.24319,6.01807,629.0,14,982,"Philip C. Barker, Sue Laflin Barker, Richard Bodley Scott",Hobby Products GmbH,2.8316,Nothing,Ancient,Book,Medieval,Miniatures,Action Points,Dice Rolling,Measurement Movement,Modular Board,Modular Board
300,Tutankhamen,2,6,30.0,1993,6.10427,5.77814,1266.0,8,1655,Reiner Knizia,AMIGO,1.5849,Nothing,Abstract Strategy,Ancient,Ancient,Ancient,Card Drafting,Modular Board,Set Collection,Set Collection,Set Collection
306,Die Siedler von Catan: Historische Szenarien,3,4,90.0,1998,6.55489,5.92178,970.0,10,2856,Klaus Teuber,999 Games,2.5319,Catan,Ancient,Civilization,Expansion for Base-game,Negotiation,Network and Route Building,Trading,Trading,Trading,Trading
310,Wizard's Quest,2,6,180.0,1979,6.16904,5.79597,1380.0,12,3276,"Willis P. Carpenter, Garrett J. Donner, Michael S. Steer, Mick (Mike) Uhl",The Avalon Hill Game Co,2.2812,Nothing,Adventure,Fantasy,Wargame,Wargame,Area Movement,Variable Phase Order,Variable Phase Order,Variable Phase Order,Variable Phase Order
312,Landlord!,2,6,10.0,1992,5.91586,5.6576,934.0,10,1608,Friedemann Friese,2F-Spiele,1.5152,Nothing,Card Game,Humor,Humor,Humor,Hand Management,Take That,Take That,Take That,Take That
320,Scrabble,2,4,90.0,1948,6.27927,6.16754,24815.0,10,43386,Alfred Mosher Butts,(Unknown),2.1004,Nothing,Word Game,Word Game,Word Game,Word Game,Hand Management,Square Grid,Tile Placement,Tile Placement,Tile Placement
321,The Mole in the Hole,2,4,45.0,1995,6.31377,5.7941,832.0,8,1383,"Virginia Charves, Bertram Kaes",Ravensburger Spieleverlag GmbH,1.2927,Nothing,Children's Game,Children's Game,Children's Game,Children's Game,Modular Board,Modular Board,Modular Board,Modular Board,Modular Board
325,Catan: Seafarers,3,4,90.0,1997,7.15262,6.94172,15351.0,10,32272,Klaus Teuber,KOSMOS,2.4069,Catan,Civilization,Expansion for Base-game,Exploration,Nautical,Dice Rolling,Hand Management,Memory,Modular Board,Network and Route Building
327,Loopin' Louie,2,4,10.0,1992,6.79917,6.58762,8020.0,4,9972,"Masaru Aoki, Carol Wiseley",Bandai,1.0517,Nothing,Action / Dexterity,Animals,Aviation / Flight,Children's Game,Player Elimination,Player Elimination,Player Elimination,Player Elimination,Player Elimination
329,Russian Front,2,2,1200.0,1985,7.22039,5.97185,643.0,12,1453,Neil Zimmerer,The Avalon Hill Game Co,3.3333,Nothing,Wargame,World War II,World War II,World War II,Dice Rolling,Hexagon Grid,Simulation,Simulation,Simulation
333,Waterworks,2,5,30.0,1972,5.52896,5.4903,1826.0,8,3947,Mattiene Moustakas,AS Manufacturas,1.2089,Nothing,Card Game,Card Game,Card Game,Card Game,Take That,Tile Placement,Tile Placement,Tile Placement,Tile Placement
334,Advance to Boardwalk,2,4,60.0,1985,5.35913,5.44306,714.0,8,1721,Charles Phillips,Borras Plana S.A.,1.5538,Nothing,Economic,Economic,Economic,Economic,Area Majority / Influence,Dice Rolling,Hand Management,Take That,Take That
337,Circus Flohcati,2,5,15.0,1998,6.62632,6.20684,2464.0,6,3356,Reiner Knizia,Süddeutsche Zeitung,1.2297,Nothing,Card Game,Card Game,Card Game,Card Game,Card Drafting,Push Your Luck,Set Collection,Set Collection,Set Collection
338,Bargain Hunter,3,4,45.0,1998,6.74585,5.94862,783.0,10,1414,Uwe Rosenberg,Queen Games,1.873,Nothing,Card Game,Card Game,Card Game,Card Game,Set Collection,Trick-taking,Trick-taking,Trick-taking,Trick-taking
339,Quiddler,1,8,30.0,1998,6.05898,5.8333,2937.0,8,6498,Marsha J. Falco,AMIGO,1.4398,Nothing,Card Game,Word Game,Word Game,Word Game,Hand Management,Set Collection,Set Collection,Set Collection,Set Collection
340,Frank's Zoo,3,7,60.0,1999,6.61452,6.27251,3307.0,10,4799,"Doris Matthäus, Frank Nestel",Doris & Frank,1.5375,Nothing,Animals,Card Game,Card Game,Card Game,Hand Management,Ladder Climbing,Team-Based Game,Trick-taking,Trick-taking
348,Merchants of the Middle Ages,2,4,120.0,1999,6.74675,6.09954,1313.0,10,2314,"Wolfgang Kramer, Richard Ulrich",eggertspiele,3.0133,Nothing,Economic,Medieval,Negotiation,Transportation,Commodity Speculation,Pick-up and Deliver,Variable Player Powers,Variable Player Powers,Variable Player Powers
